id,letter,case,font,size,width,height,weight,density,x_center,y_center,x_rel_center,y_rel_center,x_axial,y_axial,x_rel_axial,y_rel_axial,orientation_angle
24,азъ,capital,Flavius,34,24,22,231.3921568627451,0.43824272133095665,10.114498771290569,13.204440301669347,0.4597499441495713,0.5501850125695561,11107.885633886128,6217.0919462790625,0.2074598841784783,0.11611545325667573,0.08039210086318045
25,азъ,capital,Flavius,35,25,23,260.83137254901965,0.4536197783461211,10.41164000481116,13.820573731056049,0.45268000020918087,0.552822949242242,13444.449909436953,7541.20277767951,0.1976165822463869,0.11084623982316551,0.09287481755083765
26,азъ,capital,Flavius,36,27,24,283.0313725490196,0.43677680948922776,10.964238704224572,14.726157981516636,0.4568432793426905,0.5454132585746903,17191.06582881057,8765.65764743374,0.2146019423435979,0.1094246962806521,0.09418788307607065
27,азъ,capital,Flavius,37,28,24,295.6941176470588,0.44002100840336134,11.256796901938941,15.127529773746058,0.46903320424745587,0.5402689204909307,19678.38303410062,9322.073104265712,0.22506296690002112,0.10661716599728846,0.09439682618915374
28,азъ,capital,Flavius,38,28,25,322.2078431372549,0.460296918767507,11.555517690444605,15.1280138261748,0.46222070761778417,0.5402862080776715,21374.359021867815,10892.358847274654,0.20588318796932448,0.104917932822615,0.11422256627327028
29,азъ,capital,Flavius,39,29,26,320.97254901960787,0.4256930358350237,11.995797087283744,15.73062261753494,0.4613768110493748,0.5424352626736186,22544.42653910357,11419.476683129513,0.2188282615707152,0.11084354823939166,0.09033653089625684
30,азъ,capital,Flavius,40,29,27,360.81176470588235,0.4608068514762227,12.339713282685013,16.103611681719872,0.4570264178772227,0.5552969545420645,26304.60105818888,13688.878124064304,0.20205534341040968,0.10514932213351331,0.06115632693034685
31,азъ,capital,MenaionUnicode,31,20,23,184.6392156862745,0.401389599317988,10.206189070365102,10.784784317057113,0.4437473508854392,0.5392392158528556,5486.887135234274,6074.103201979981,0.16094523877949352,0.17816987412339286,-0.08680702673536118
32,азъ,capital,MenaionUnicode,32,21,23,206.0313725490196,0.4265659887143263,10.628992348395448,11.31086071034299,0.4621301021041499,0.5386124147782376,6907.5647956026605,7122.314975901663,0.16272648967372833,0.16778551467471034,-0.5120097159061806
33,азъ,capital,MenaionUnicode,33,21,24,213.72156862745098,0.42405073140367255,10.965228719793023,11.363089230995067,0.45688452999137596,0.5410994871902413,7150.47525606694,7820.294542839247,0.1565446399242353,0.17120892660547535,-0.2639373389194868
34,азъ,capital,MenaionUnicode,34,22,25,224.1607843137255,0.4075650623885918,11.519130176169066,12.023652490334321,0.4607652070467626,0.54652965865156,8154.784399345366,8984.34247510729,0.1622905411639862,0.1787997978713941,-0.27298700747513815
35,азъ,capital,MenaionUnicode,35,22,26,233.32156862745097,0.4079048402577814,11.865573054103569,12.030724238196884,0.4563681943885988,0.546851101736222,8665.097396441473,9883.736679555766,0.15917090058119518,0.1815563283845322,-0.15060385027461953
36,азъ,capital,MenaionUnicode,36,23,27,251.07450980392156,0.4043067790723375,12.206610021242033,12.454532675246783,0.45209666745340865,0.5415014206629036,10220.649586735857,11285.211618192197,0.162133684401859,0.17902119854365509,-0.2575707707620199
37,азъ,capital,MenaionUnicode,37,24,28,296.11764705882354,0.44065126050420167,12.534061713680307,13.183353198251886,0.4476450612028681,0.5493063832604953,12900.07245086354,14091.074091264369,0.14711724036186677,0.16069986753466978,-0.09317550328497222
38,азъ,capital,MenaionUnicode,38,24,28,292.0980392156863,0.43466970121381887,12.874363965899175,13.214231053232194,0.45979871306782766,0.5505929605513414,12572.3471179748,14576.471756834842,0.1473530331464278,0.17084219086442495,-0.2118784583098432
39,азъ,capital,MenaionUnicode,39,25,29,302.7372549019608,0.4175686274509804,13.520272545920879,13.72934531982694,0.4662162946869268,0.5491738127930776,14504.913494558683,15937.661856727977,0.1582644620353058,0.1738973128520826,-0.3016898367829808
40,азъ,capital,MenaionUnicode,40,25,30,298.0352941176471,0.39738039215686277,13.92897274964144,13.714127817471281,0.46429909165471467,0.5485651126988512,14531.855454754434,16906.245470206137,0.1636008947572384,0.19033198441334015,-0.23577819702018954
41,азъ,capital,TriUcs,31,21,15,171.98823529411766,0.5459943977591036,7.315069430193582,10.767106733246687,0.4876712953462388,0.5127193682498422,5823.612659503457,2586.6289043670004,0.19687700801401015,0.08744533493368575,0.2806205681931745
42,азъ,capital,TriUcs,32,21,15,125.24313725490195,0.3975972611266729,7.90894573691956,10.797507593073865,0.5272630491279707,0.5141670282416126,4568.531300409446,1983.1341733449494,0.29125187440236827,0.12642827797334827,0.2923301263567395
43,азъ,capital,TriUcs,33,22,16,180.47843137254904,0.5127228163992871,8.128482030333318,11.034461779149101,0.5080301268958324,0.5015664445067773,6712.852327914783,3035.0011206064282,0.20608979070832056,0.09317689637596888,0.270463032976313
44,азъ,capital,TriUcs,34,23,16,177.22745098039215,0.48159633418584824,8.30942845130883,11.746398778571901,0.5193392782068019,0.5107129903726914,7349.099907455735,2954.1213824976367,0.23397646170531644,0.0940516358776931,0.2514673452711191
45,азъ,capital,TriUcs,35,23,17,213.81568627450983,0.5468431874028384,8.700585074188874,11.819158887075178,0.5117991220111102,0.5138764733510947,8696.983947555142,3930.741377788758,0.19023461404873057,0.08597958481218397,0.2718669295591959
46,азъ,capital,TriUcs,36,24,17,195.69019607843137,0.47963283352556707,8.787499248512054,12.357688222680908,0.5169117205007091,0.5149036759450378,8782.292638875955,3872.56722365185,0.2293346978569276,0.10112553414987405,0.291733614791063
47,азъ,capital,TriUcs,37,25,17,202.3843137254902,0.4761983852364475,8.853704851960938,12.851592776313751,0.5208061677624081,0.51406371105255,9734.1425453874,3896.280280911,0.23765338515159018,0.09512539948335391,0.2531020501177093
48,азъ,capital,TriUcs,38,26,18,251.6627450980392,0.5377409083291436,9.387212889955434,13.654423909994703,0.5215118272197463,0.5251701503844116,13737.298662948833,5610.31822312744,0.2169019624333782,0.08858284749637009,0.2652547627530058
49,азъ,capital,TriUcs,39,27,18,230.62745098039215,0.47454208020656824,9.533361673184832,14.161537153545316,0.529631204065824,0.5245013760572339,13577.472145260073,5318.129585871417,0.255268321409114,0.09998547578648259,0.2742250884774075
50,азъ,capital,TriUcs,40,27,19,250.93333333333334,0.48914879792072774,10.299431143339374,14.18029943114334,0.5420753233336513,0.5251962752275311,14905.877982207448,6351.4545070337945,0.23672321498122742,0.10086871316850697,0.2856467880534664
51,азъ,capital,Vilnius-Regular,31,30,15,186.18039215686275,0.41373420479302836,8.556007245766281,16.076038419411912,0.5704004830510854,0.5358679473137304,13877.370593356562,1817.7885362098332,0.4003495131841554,0.052441545078556695,0.1211463875861201
52,азъ,capital,Vilnius-Regular,32,32,16,217.16470588235296,0.42414981617647063,8.876176029759648,17.417519908987483,0.554761001859978,0.5442974971558588,17947.943224252158,2384.627211906125,0.3805714446637788,0.05056406807624537,0.09908283246319625
53,азъ,capital,Vilnius-Regular,33,32,16,197.8549019607843,0.38643535539215684,9.26898301389412,17.715339028402674,0.5793114383683825,0.5536043446375836,16224.783133827133,2264.433849091933,0.4144625277319986,0.05784502444410553,0.13125244419437387
54,азъ,capital,Vilnius-Regular,34,34,17,256.3372549019608,0.4434900603840153,9.524278676988036,18.936480739222223,0.5602516868816492,0.5569553158594771,22767.58536482059,3175.5253715279214,0.34649224207216234,0.048327255091261026,0.11005578452126621
55,азъ,capital,Vilnius-Regular,35,34,16,218.7450980392157,0.4021049596309112,9.010487629974902,18.491269272140553,0.5631554768734314,0.5438608609453104,20644.324502492284,2730.638685241038,0.43144358701820074,0.05706733340046215,0.1145902722336385
56,азъ,capital,Vilnius-Regular,36,35,18,254.02745098039216,0.4032181761593526,10.296401500532596,19.49302993346404,0.5720223055851442,0.5569437123846869,24745.29060005866,3509.7532987834284,0.38346988012305633,0.05438952803176182,0.10700450426186435
57,азъ,capital,Vilnius-Regular,37,36,17,253.2901960784314,0.41387286940920165,9.689637554382323,19.41514809023208,0.5699786796695484,0.5393096691731133,25780.47144748438,3466.4175467260707,0.4018408600389668,0.05403113791258816,0.1199533512662569
58,азъ,capital,Vilnius-Regular,38,37,18,272.9725490196078,0.40986869222163336,10.061990001149296,20.375143661648085,0.5589994445082942,0.5506795584229213,31371.007347307386,4072.186326058983,0.421008160574078,0.054649940171467154,0.10604114099943317
59,азъ,capital,Vilnius-Regular,39,38,19,291.1647058823529,0.4032752159035359,10.407167966382483,21.026910178189024,0.5477456824411833,0.5533397415312901,32665.97738613325,4409.489824346239,0.38531702385009914,0.05201287797791836,0.11258647196231948
60,азъ,capital,Vilnius-Regular,40,39,19,287.14509803921567,0.38751025376412374,10.854606539018329,21.061730081123162,0.5712950810009647,0.5400443610544401,36674.7410981699,4682.957416527016,0.4447994517885057,0.056795953543188775,0.10309953925850428
61,азъ,capital,evngucs,31,21,14,159.8862745098039,0.5438308656796051,7.141325942459102,10.397046920605334,0.5100947101756501,0.4950974724097778,5912.347468428396,1488.853646743336,0.2312797361567304,0.05824110988630994,0.09873246662902563
62,азъ,capital,evngucs,32,21,13,131.39215686274508,0.4812899518781871,6.397134756006567,10.376451275928968,0.49208728892358206,0.494116727425189,4962.818902183169,1298.67343112383,0.2874680241832556,0.07522480522918704,0.12563860139884553
63,азъ,capital,evngucs,33,22,14,172.8862745098039,0.5613190730837789,7.701038878555551,10.91970239985483,0.5500742056111108,0.49635010908431043,6996.751947041121,1930.0301663504397,0.23408600267974833,0.06457182562879972,0.13146875356308943
64,азъ,capital,evngucs,34,23,15,184.34117647058824,0.5343222506393862,7.778011785478758,11.522922117982427,0.5185341190319172,0.5009966138253229,8010.051182030878,2141.8531489469447,0.2357168243055864,0.06302966247347852,0.13991082152579812
65,азъ,capital,evngucs,35,23,15,212.65098039215687,0.6163796533105996,8.221996828089845,11.310496809648507,0.5481331218726563,0.4917607308542829,9208.584961631168,2640.3905967978603,0.20363767073562453,0.058389317490634196,0.11412832258817109
66,азъ,capital,evngucs,36,24,15,188.34901960784316,0.5231917211328977,7.5552270503237615,11.883903474983864,0.5036818033549174,0.4951626447909943,9075.767238339256,2444.7637656824168,0.2558330340064039,0.06891443061268977,0.10870796144240172
67,азъ,capital,evngucs,37,25,15,174.47450980392156,0.46526535947712416,7.876873974511699,12.785214987300801,0.5251249316341132,0.511408599492032,9052.303978112337,2235.6922181661766,0.2973686324274561,0.07344259970193981,0.11913600283372988
68,азъ,capital,evngucs,38,25,15,211.1529411764706,0.5630745098039216,8.29901196047842,12.463412822227175,0.5532674640318948,0.498536512889087,11014.623228469753,2923.9839507305783,0.2470446059239791,0.06558140463390422,0.11396092305868426
69,азъ,capital,evngucs,39,26,16,212.81176470588235,0.5115667420814479,8.292461348517515,12.870271067131037,0.5182788342823447,0.49501042565888603,12562.889052206285,3120.3111605399163,0.2773947633839123,0.06889800367298016,0.1137599102225325
70,азъ,capital,evngucs,40,26,16,236.42352941176472,0.5683257918552036,8.815120753715497,12.806976512738851,0.5509450471072186,0.49257601972072507,13463.877590897027,3840.240533023188,0.24087335505494956,0.06870321088129222,0.11057086187134321
71,азъ,capital,feofanucs,31,20,13,135.14901960784314,0.5198039215686274,7.317964193482865,10.194324347851317,0.562920322575605,0.5097162173925659,4312.884744480156,1311.1362681090775,0.23612504473332496,0.07178307056662528,0.18986703553265946
72,азъ,capital,feofanucs,32,20,12,119.93725490196078,0.49973856209150325,6.725117708605807,10.181173162437876,0.5604264757171505,0.5090586581218938,3760.435762772281,1038.8080963774473,0.26141467576853256,0.07221495029608929,0.16391357648017665
73,азъ,capital,feofanucs,33,21,12,127.38039215686274,0.5054777466542172,7.425096976787144,10.660365741025798,0.6187580813989287,0.5076364638583714,4536.624136686261,1315.7892586059731,0.27959386387725316,0.08109259038826831,0.18054162124124767
74,азъ,capital,feofanucs,34,21,13,134.50196078431372,0.4926811750341162,7.361653740742901,10.656423115050439,0.5662810569802231,0.5074487197643066,4859.3540783833505,1418.9727333326473,0.2686094663713467,0.07843624945782456,0.17804192079399772
